Timestamp,Class,Confidence,X,Y,Width,Height,ParticleSize_�m
2025-09-28 10:51:18,PS_count,4,,,,,
2025-09-28 10:51:18,LDPE_count,1,,,,,
2025-09-28 10:51:23,PS,0.682990550994873,103,703,72,33,97.49
2025-09-28 10:51:23,PS,0.6613321304321289,782,697,62,46,106.81
2025-09-28 10:51:23,PS,0.629928708076477,527,673,114,94,207.04
2025-09-28 10:51:23,LDPE,0.5859519243240356,1208,78,43,156,163.8
2025-09-28 10:51:23,PS,0.5638684034347534,997,676,76,87,162.63
2025-09-28 10:51:23,PS,0.42117470502853394,183,702,89,36,113.21
2025-09-28 10:51:23,PS_count,5,,,,,
2025-09-28 10:51:23,LDPE_count,1,,,,,
2025-09-28 10:51:27,PS,0.6202647686004639,982,671,136,97,229.71
2025-09-28 10:51:27,PS,0.5812053680419922,103,702,77,35,103.83
2025-09-28 10:51:27,LDPE,0.4719422459602356,1209,94,41,189,176.06
2025-09-28 10:51:27,PS_count,2,,,,,
2025-09-28 10:51:27,LDPE_count,1,,,,,
2025-09-28 10:51:31,PS,0.7474849224090576,526,674,118,91,207.25
2025-09-28 10:51:31,PS,0.7062782645225525,781,695,77,50,124.1
2025-09-28 10:51:31,PS,0.6689020395278931,690,637,128,166,291.53
2025-09-28 10:51:31,PS,0.5928959250450134,105,702,80,35,105.83
2025-09-28 10:51:31,LDPE,0.5859166383743286,73,165,91,159,240.57
2025-09-28 10:51:31,LDPE,0.404511034488678,1211,79,47,158,172.35
2025-09-28 10:51:31,PS_count,4,,,,,
2025-09-28 10:51:31,LDPE_count,2,,,,,
2025-09-28 10:51:37,PS,0.8428453803062439,696,646,132,143,274.78
2025-09-28 10:52:53,PS,0.6192409992218018,149,701,165,37,156.27
2025-09-28 10:52:53,LDPE,0.4560612440109253,77,161,100,171,261.53
2025-09-28 10:52:53,PS_count,1,,,,,
2025-09-28 10:52:53,LDPE_count,1,,,,,
2025-09-28 10:52:56,LDPE,0.7069200277328491,304,672,207,96,281.94
2025-09-28 10:52:56,PS,0.5406917929649353,105,704,71,32,95.33
2025-09-28 10:52:56,PS,0.49235641956329346,185,703,76,33,100.16
2025-09-28 10:52:56,PS,0.4324408769607544,628,416,64,112,169.33
2025-09-28 10:52:56,LDPE_count,1,,,,,
2025-09-28 10:52:56,PS_count,3,,,,,
2025-09-28 10:52:59,PS,0.7123160362243652,634,419,62,106,162.14
2025-09-28 10:52:59,LDPE,0.6666423082351685,298,671,189,97,270.8
2025-09-28 10:52:59,PS,0.6227109432220459,717,384,117,52,156.0
2025-09-28 10:52:59,LDPE,0.5778039693832397,1118,674,170,92,250.12
2025-09-28 10:52:59,PS,0.5028461813926697,185,703,84,34,106.88
2025-09-28 10:52:59,PS_count,3,,,,,
2025-09-28 10:52:59,LDPE_count,2,,,,,
2025-09-28 10:53:02,PS,0.694594144821167,713,593,121,252,349.24
2025-09-28 10:53:02,PS,0.6883143186569214,102,703,69,33,95.44
2025-09-28 10:53:02,LDPE,0.6184832453727722,314,671,212,97,286.8
2025-09-28 10:53:02,PS,0.573128879070282,991,35,72,71,143.0
2025-09-28 10:53:02,PS,0.5119653940200806,1124,678,44,84,121.59
2025-09-28 10:53:02,PS,0.5032458901405334,522,655,97,130,224.59
2025-09-28 10:53:02,PS,0.4131321310997009,183,702,76,36,104.61
2025-09-28 10:53:02,PS_count,6,,,,,
2025-09-28 10:53:02,LDPE_count,1,,,,,
2025-09-28 10:53:07,PS,0.8475885987281799,514,627,129,183,307.29
2025-09-28 10:53:07,PS,0.6484048366546631,923,9,187,19,119.21
2025-09-28 10:53:07,PS,0.6038353443145752,106,701,75,38,106.77
2025-09-28 10:53:07,LDPE,0.5655112862586975,269,669,127,102,227.63
2025-09-28 10:53:07,PS,0.5654397010803223,396,681,99,77,174.62
2025-09-28 10:53:07,LDPE,0.42351382970809937,396,681,97,78,173.97
2025-09-28 10:53:07,PS,0.40114152431488037,184,700,97,40,124.58
2025-09-28 10:53:07,PS_count,5,,,,,
2025-09-28 10:53:07,LDPE_count,2,,,,,
2025-09-28 10:53:11,LDPE,0.686493456363678,1138,682,73,76,148.97
2025-09-28 10:53:11,PS,0.6368014216423035,980,39,73,78,150.92
2025-09-28 10:53:11,LDPE,0.5566593408584595,49,612,98,181,266.37
2025-09-28 10:53:11,LDPE,0.49419939517974854,960,684,109,71,175.94
2025-09-28 10:53:11,PS,0.4767909049987793,186,702,77,36,105.3
2025-09-28 10:53:11,LDPE,0.47250258922576904,277,670,146,100,241.66
2025-09-28 10:53:11,LDPE_count,4,,,,,
2025-09-28 10:53:11,PS_count,2,,,,,
2025-09-28 10:53:14,PS,0.6392263174057007,104,702,69,36,99.68
2025-09-28 10:53:14,PS,0.6149608492851257,832,646,85,137,215.82
2025-09-28 10:53:14,LDPE,0.5258299112319946,283,670,162,100,254.56
2025-09-28 10:53:14,PS,0.5233701467514038,939,26,29,40,68.12
2025-09-28 10:53:14,PS,0.4922574758529663,183,701,87,38,115.0
2025-09-28 10:53:14,PS_count,4,,,,,
2025-09-28 10:53:14,LDPE_count,1,,,,,
2025-09-28 10:53:17,PS,0.7038447260856628,929,684,120,72,185.9
2025-09-28 10:53:17,LDPE,0.6002451777458191,47,619,95,173,256.4
2025-09-28 10:53:17,LDPE,0.5389107465744019,304,670,195,100,279.28
2025-09-28 10:53:17,PS,0.4396485686302185,971,8,111,16,84.29
2025-09-28 10:53:17,PS_count,2,,,,,
2025-09-28 10:53:17,LDPE_count,2,,,,,
2025-09-28 10:53:20,PS,0.6459532976150513,103,702,72,35,100.4
2025-09-28 10:53:20,PS,0.45134860277175903,182,12,192,25,138.56
2025-09-28 10:53:20,LDPE,0.43582844734191895,1132,687,60,66,125.86
2025-09-28 10:53:20,PS_count,2,,,,,
2025-09-28 10:53:20,LDPE_count,1,,,,,
2025-09-28 10:53:23,PS,0.9072769284248352,833,678,63,47,108.83
2025-09-28 10:53:23,PS,0.6100882887840271,107,700,82,39,113.1
2025-09-28 10:53:23,PS,0.49754226207733154,195,12,167,25,129.23
2025-09-28 10:53:23,PS,0.47992175817489624,530,616,185,203,387.58
2025-09-28 10:53:23,LDPE,0.4344526529312134,49,616,99,181,267.72
2025-09-28 10:53:23,PS_count,4,,,,,
2025-09-28 10:53:23,LDPE_count,1,,,,,
2025-09-28 10:53:26,PS,0.6893541812896729,100,702,73,35,101.09
2025-09-28 10:53:26,PS,0.536940336227417,522,8,51,17,58.89
2025-09-28 10:53:26,PS_count,2,,,,,
2025-09-28 10:53:31,PS,0.6997793316841125,522,607,175,225,396.86
2025-09-28 10:53:31,PS,0.6432597041130066,103,703,68,33,94.74
2025-09-28 10:53:31,PS,0.6026908755302429,731,694,61,51,111.55
2025-09-28 10:53:31,LDPE,0.5408017635345459,49,614,98,173,260.42
2025-09-28 10:53:31,PS,0.4833909273147583,979,8,68,16,65.97
2025-09-28 10:53:31,PS,0.45017969608306885,183,702,88,36,112.57
2025-09-28 10:53:31,PS_count,5,,,,,
2025-09-28 10:53:31,LDPE_count,1,,,,,
2025-09-28 10:53:34,PS,0.8505513072013855,666,593,294,253,545.46
2025-09-28 10:53:34,PS,0.6892504692077637,104,702,70,35,98.99
2025-09-28 10:53:34,PS,0.5352723002433777,187,702,78,35,104.5
2025-09-28 10:53:34,LDPE,0.42801761627197266,314,671,221,98,294.33
2025-09-28 10:53:34,PS_count,3,,,,,
2025-09-28 10:53:34,LDPE_count,1,,,,,
2025-09-28 10:53:37,PS,0.912265419960022,554,608,114,221,317.45
2025-09-28 10:53:37,PS,0.6330576539039612,103,704,74,32,97.32
2025-09-28 10:53:37,LDPE,0.5244109630584717,47,619,92,163,244.92
2025-09-28 10:53:37,PS,0.5047478675842285,273,670,141,99,236.3
2025-09-28 10:53:37,PS,0.4431939721107483,175,702,95,35,115.33
2025-09-28 10:53:37,PS_count,4,,,,,
2025-09-28 10:53:37,LDPE_count,1,,,,,
2025-09-28 10:53:40,PS,0.8811248540878296,786,620,150,192,339.41
2025-09-28 10:53:40,PS,0.6942984461784363,759,310,219,256,473.56
2025-09-28 10:53:40,LDPE,0.6007126569747925,51,622,102,169,262.59
2025-09-28 10:53:40,PS,0.5371016263961792,107,701,78,37,107.44
2025-09-28 10:53:40,PS,0.5338525772094727,977,662,112,116,227.96
2025-09-28 10:53:40,PS_count,4,,,,,
2025-09-28 10:53:40,LDPE_count,1,,,,,
2025-09-28 10:53:44,PS,0.9008902311325073,588,612,199,215,413.69
2025-09-28 10:53:44,PS,0.7432994246482849,1077,369,72,71,143.0
2025-09-28 10:53:44,PS,0.5947058796882629,271,670,142,99,237.13
2025-09-28 10:53:44,PS,0.5857445001602173,1030,545,209,168,374.76
2025-09-28 10:53:44,PS,0.4646527171134949,103,703,76,33,100.16
2025-09-28 10:53:44,PS,0.43744468688964844,174,702,103,35,120.08
2025-09-28 10:53:44,PS_count,6,,,,,
2025-09-28 10:53:47,PS,0.6839525103569031,576,599,182,242,419.73
2025-09-28 10:53:47,PS,0.6814633011817932,104,702,74,35,101.78
2025-09-28 10:53:47,LDPE,0.47337454557418823,290,672,178,96,261.44
2025-09-28 10:53:47,LDPE,0.45060575008392334,1090,258,80,88,167.81
2025-09-28 10:53:47,PS,0.44297319650650024,187,701,84,38,113.0
2025-09-28 10:53:47,PS_count,3,,,,,
2025-09-28 10:53:47,LDPE_count,2,,,,,
2025-09-28 10:53:51,PS,0.5949440598487854,103,702,76,35,103.15
2025-09-28 10:53:51,PS,0.4697977304458618,187,702,91,36,114.47
2025-09-28 10:53:51,LDPE,0.4403722286224365,299,671,190,98,272.91
2025-09-28 10:53:51,PS_count,2,,,,,
2025-09-28 10:53:51,LDPE_count,1,,,,,
2025-09-28 10:57:08,PS,0.5664623975753784,114,704,73,31,95.14
2025-09-28 10:57:08,PS,0.5440375208854675,276,670,88,99,186.68
2025-09-28 10:57:08,PS_count,2,,,,,
2025-09-28 10:57:12,PS,0.7655962705612183,516,181,145,109,251.44
2025-09-28 10:57:12,PS,0.47060829401016235,357,695,203,49,199.47
2025-09-28 10:57:12,PS_count,2,,,,,
2025-09-28 10:57:15,PS,0.7539347410202026,849,595,275,241,514.88
2025-09-28 10:57:15,PS_count,1,,,,,
2025-09-28 10:57:31,PS,0.7109801769256592,962,127,45,86,124.42
2025-09-28 10:57:31,LDPE,0.5559488534927368,330,671,277,98,329.52
2025-09-28 10:57:31,LDPE,0.49504584074020386,81,159,100,155,249.0
2025-09-28 10:57:31,PS_count,1,,,,,
2025-09-28 10:57:31,LDPE_count,2,,,,,
2025-09-28 10:57:34,LDPE,0.7272772789001465,663,471,93,149,235.43
2025-09-28 10:57:34,LDPE,0.7189533114433289,326,671,250,95,308.22
2025-09-28 10:57:34,PS,0.5847119092941284,111,704,78,31,98.35
2025-09-28 10:57:34,PS,0.5030578970909119,176,703,87,33,107.16
2025-09-28 10:57:34,LDPE_count,2,,,,,
2025-09-28 10:57:34,PS_count,2,,,,,
2025-09-28 11:01:21,PS,0.806291401386261,281,669,137,102,236.42
2025-09-28 11:01:21,PS,0.5708112716674805,148,707,128,26,115.38
2025-09-28 11:01:21,PS_count,2,,,,,
2025-09-28 11:01:24,PS,0.8818392753601074,273,662,132,115,246.41
2025-09-28 11:01:24,PS,0.7267434000968933,678,379,119,221,324.34
2025-09-28 11:01:24,PS,0.6188598275184631,145,705,125,29,120.42
2025-09-28 11:01:24,LDPE,0.5688431859016418,72,170,91,153,235.99
2025-09-28 11:01:24,PS_count,3,,,,,
2025-09-28 11:01:24,LDPE_count,1,,,,,
2025-09-28 11:01:27,PS,0.911404013633728,279,661,134,117,250.42
2025-09-28 11:01:27,PS,0.6259841918945312,148,706,123,27,115.26
2025-09-28 11:01:27,PS_count,2,,,,,
2025-09-28 11:01:31,LDPE,0.8645631670951843,197,672,177,93,256.6
2025-09-28 11:01:31,LDPE,0.40838831663131714,18,41,36,82,108.66
2025-09-28 11:01:31,LDPE_count,2,,,,,
2025-09-28 11:02:18,LDPE,0.605947732925415,363,445,143,70,200.1
2025-09-28 11:02:18,LDPE,0.45181065797805786,526,14,164,28,135.53
2025-09-28 11:02:18,LDPE,0.43127936124801636,621,89,38,123,136.73
2025-09-28 11:02:18,LDPE_count,3,,,,,
2025-09-28 11:02:22,PS,0.9427632093429565,67,67,62,50,111.36
2025-09-28 11:02:22,PS,0.8982770442962646,184,136,61,63,123.98
2025-09-28 11:02:22,HDPE,0.8533396124839783,592,307,96,79,174.17
2025-09-28 11:02:22,HDPE,0.8465440273284912,150,87,58,65,122.8
2025-09-28 11:02:22,PS,0.8456969261169434,68,12,52,24,70.65
2025-09-28 11:02:22,LDPE,0.8186135292053223,549,251,106,103,208.98
2025-09-28 11:02:22,PS,0.8178843855857849,150,87,57,65,121.74
2025-09-28 11:02:22,HDPE,0.8027521967887878,508,430,22,53,68.29
2025-09-28 11:02:22,PS,0.8022437691688538,15,97,31,104,113.56
2025-09-28 11:02:22,LDPE,0.7643100619316101,401,203,76,70,145.88
2025-09-28 11:02:22,LDPE,0.6050854325294495,227,183,83,75,157.8
2025-09-28 11:02:22,HDPE,0.5975877046585083,544,466,18,27,44.09
2025-09-28 11:02:22,PS,0.5459262132644653,228,183,82,76,157.89
2025-09-28 11:02:22,HDPE,0.542995810508728,184,136,62,63,125.0
2025-09-28 11:02:22,LDPE,0.5429607033729553,629,405,22,104,95.67
2025-09-28 11:02:22,PS_count,6,,,,,
2025-09-28 11:02:22,HDPE_count,5,,,,,
2025-09-28 11:02:22,LDPE_count,4,,,,,
2025-09-28 11:02:27,LDPE,0.7235751748085022,214,87,139,44,156.41
2025-09-28 11:02:27,LDPE,0.7171393632888794,276,39,140,44,156.97
2025-09-28 11:02:27,LDPE,0.6041473746299744,140,424,98,39,123.64
2025-09-28 11:02:27,LDPE,0.4173930287361145,107,463,170,34,152.05
2025-09-28 11:02:27,LDPE,0.403098464012146,245,469,146,22,113.35
2025-09-28 11:02:27,LDPE_count,5,,,,,
2025-09-28 11:08:57,LDPE,0.4939926862716675,297,307,160,103,256.75
2025-09-28 11:08:57,LDPE_count,1,,,,,
2025-09-28 11:09:00,HDPE,0.6892603635787964,581,30,118,39,135.68
2025-09-28 11:09:00,HDPE,0.605262279510498,585,61,110,35,124.1
2025-09-28 11:09:00,LDPE,0.5955315828323364,620,137,39,51,89.2
2025-09-28 11:09:00,HDPE,0.42097729444503784,565,6,102,13,72.83
2025-09-28 11:09:00,HDPE_count,3,,,,,
2025-09-28 11:09:00,LDPE_count,1,,,,,
2025-09-28 11:09:11,LDPE,0.9053589701652527,488,288,91,71,160.76
2025-09-28 11:09:11,LDPE,0.8379166126251221,383,47,186,94,264.45
2025-09-28 11:09:11,LDPE,0.6878684163093567,596,264,55,71,124.98
2025-09-28 11:09:11,LDPE,0.6451965570449829,578,91,124,103,226.03
2025-09-28 11:09:11,LDPE,0.4107170104980469,559,455,159,50,178.33
2025-09-28 11:09:11,LDPE_count,5,,,,,
2025-09-28 11:09:49,LDPE,0.4265872836112976,140,210,62,51,112.46
2025-09-28 11:09:49,LDPE_count,1,,,,,
2025-09-28 11:10:15,LDPE,0.5475215911865234,589,204,99,128,225.14
2025-09-28 11:10:15,LDPE_count,1,,,,,
2025-09-28 11:10:26,LDPE,0.7620970606803894,72,211,115,42,139.0
2025-09-28 11:10:26,LDPE,0.5337495803833008,21,39,43,31,73.02
2025-09-28 11:10:26,LDPE,0.5276015400886536,32,14,64,27,83.14
2025-09-28 11:10:26,LDPE_count,3,,,,,
2025-09-28 11:10:29,LDPE,0.5153687596321106,163,45,151,90,233.15
2025-09-28 11:10:29,LDPE,0.44187796115875244,43,29,87,56,139.6
2025-09-28 11:10:29,LDPE_count,2,,,,,
2025-09-28 11:10:32,LDPE,0.5670416355133057,63,284,126,84,205.76
2025-09-28 11:10:32,LDPE,0.49644869565963745,177,295,129,44,150.68
2025-09-28 11:10:32,LDPE,0.4800417423248291,67,187,135,109,242.61
2025-09-28 11:10:32,LDPE,0.44020843505859375,72,109,144,54,176.36
2025-09-28 11:10:32,LDPE,0.425373375415802,356,222,87,52,134.52
2025-09-28 11:10:32,LDPE_count,5,,,,,
2025-09-28 11:10:35,LDPE,0.8209583163261414,603,207,73,124,190.28
2025-09-28 11:10:35,LDPE,0.7816738486289978,348,212,115,69,178.16
2025-09-28 11:10:35,LDPE,0.6771755218505859,497,217,75,45,116.19
2025-09-28 11:10:35,LDPE_count,3,,,,,
2025-09-28 11:10:38,LDPE,0.7049268484115601,493,185,143,36,143.5
2025-09-28 11:10:38,LDPE,0.7040372490882874,353,208,97,70,164.8
2025-09-28 11:10:38,LDPE,0.6843321323394775,612,232,55,72,125.86
2025-09-28 11:10:38,LDPE,0.48730337619781494,519,218,89,40,119.33
2025-09-28 11:10:38,LDPE,0.47684240341186523,63,229,126,94,217.66
2025-09-28 11:10:38,LDPE,0.44475966691970825,211,255,161,90,240.75
2025-09-28 11:10:38,LDPE_count,6,,,,,
2025-09-28 11:10:44,LDPE,0.7047424912452698,605,202,69,128,187.96
2025-09-28 11:10:44,LDPE,0.6197811961174011,484,208,149,75,211.42
2025-09-28 11:10:44,LDPE,0.49945008754730225,342,214,100,68,164.92
2025-09-28 11:10:44,LDPE,0.43981045484542847,63,189,126,131,256.95
2025-09-28 11:10:44,LDPE,0.40909385681152344,189,268,197,99,279.31
2025-09-28 11:10:44,LDPE_count,5,,,,,
2025-09-28 11:10:47,LDPE,0.8256128430366516,603,219,73,114,182.45
2025-09-28 11:10:47,LDPE,0.6949374675750732,468,217,127,68,185.86
2025-09-28 11:10:47,LDPE,0.6092420220375061,351,225,116,63,170.97
2025-09-28 11:10:47,LDPE_count,3,,,,,
2025-09-28 11:10:50,LDPE,0.6358014345169067,63,101,127,108,234.23
2025-09-28 11:10:50,LDPE,0.6179440021514893,343,226,126,70,187.83
2025-09-28 11:10:50,LDPE,0.4688873887062073,602,222,75,120,189.74
2025-09-28 11:10:50,LDPE_count,3,,,,,
2025-09-28 11:10:53,LDPE,0.6169041991233826,481,194,141,41,152.07
2025-09-28 11:10:53,LDPE,0.6141772866249084,199,257,172,92,251.59
2025-09-28 11:10:53,LDPE,0.5730410218238831,344,213,87,50,131.91
2025-09-28 11:10:53,LDPE,0.4725572466850281,63,229,127,91,215.01
2025-09-28 11:10:53,LDPE,0.42567819356918335,613,331,53,62,114.65
2025-09-28 11:10:53,LDPE_count,5,,,,,
2025-09-28 11:10:56,LDPE,0.7321804761886597,607,216,65,104,164.44
2025-09-28 11:10:56,LDPE,0.6606236696243286,360,238,107,68,170.6
2025-09-28 11:10:56,LDPE,0.5737991333007812,76,100,152,136,287.56
2025-09-28 11:10:56,LDPE,0.4176596403121948,65,299,131,86,212.28
2025-09-28 11:10:56,LDPE_count,4,,,,,
2025-09-28 11:10:59,LDPE,0.6681931018829346,428,215,200,59,217.26
2025-09-28 11:10:59,LDPE,0.5841596126556396,72,68,144,125,268.33
2025-09-28 11:10:59,LDPE_count,2,,,,,
2025-09-28 11:11:02,LDPE,0.757461667060852,360,228,96,64,156.77
2025-09-28 11:11:02,LDPE,0.5982811450958252,606,219,67,121,180.08
2025-09-28 11:11:02,LDPE,0.5391594767570496,490,206,130,31,126.96
2025-09-28 11:11:02,LDPE,0.49619364738464355,234,274,117,89,204.09
2025-09-28 11:11:02,LDPE,0.43779659271240234,59,261,118,67,177.83
2025-09-28 11:11:02,LDPE_count,5,,,,,
2025-09-28 11:11:05,LDPE,0.8432103395462036,610,219,59,116,165.46
2025-09-28 11:11:05,LDPE,0.668148934841156,353,228,126,64,179.6
2025-09-28 11:11:05,LDPE_count,2,,,,,
2025-09-28 11:11:08,LDPE,0.7458865642547607,353,226,118,70,181.77
2025-09-28 11:11:08,LDPE,0.7433501482009888,604,213,71,121,185.38
2025-09-28 11:11:08,LDPE,0.42888307571411133,499,231,67,36,98.22
2025-09-28 11:11:08,LDPE,0.4047852158546448,74,100,148,78,214.89
2025-09-28 11:11:08,LDPE_count,4,,,,,
2025-09-28 11:11:13,LDPE,0.8325889110565186,350,218,130,68,188.04
2025-09-28 11:11:13,LDPE,0.8303734064102173,605,209,69,118,180.47
2025-09-28 11:11:13,LDPE,0.4557638168334961,96,90,193,64,222.28
2025-09-28 11:11:13,LDPE_count,3,,,,,
2025-09-28 11:11:16,LDPE,0.7564154267311096,607,218,66,116,175.0
2025-09-28 11:11:16,LDPE,0.6666316986083984,380,228,131,65,184.55
2025-09-28 11:11:16,LDPE,0.5348344445228577,67,128,134,112,245.01
2025-09-28 11:11:16,LDPE_count,3,,,,,
2025-09-28 11:11:20,LDPE,0.8051836490631104,605,208,69,119,181.23
2025-09-28 11:11:20,LDPE,0.7904325723648071,352,212,117,73,184.84
2025-09-28 11:11:20,LDPE,0.6444320678710938,216,264,144,115,257.37
2025-09-28 11:11:20,LDPE,0.6205731630325317,483,193,138,43,154.06
2025-09-28 11:11:20,LDPE_count,4,,,,,
2025-09-28 11:11:32,LDPE,0.4337013363838196,590,265,99,157,249.34
2025-09-28 11:11:32,LDPE_count,1,,,,,
2025-09-28 11:11:36,LDPE,0.8726710677146912,607,205,66,111,171.18
2025-09-28 11:11:36,LDPE,0.6951718330383301,429,213,212,65,234.78
2025-09-28 11:11:36,LDPE,0.693489670753479,261,265,165,104,261.99
2025-09-28 11:11:36,LDPE,0.6230552792549133,75,90,150,48,169.71
2025-09-28 11:11:36,LDPE,0.6003248691558838,63,228,127,94,218.52
2025-09-28 11:11:36,LDPE,0.4397714138031006,59,136,119,37,132.71
2025-09-28 11:11:36,LDPE_count,6,,,,,
2025-09-28 11:11:40,LDPE,0.8033993244171143,607,208,66,120,177.99
2025-09-28 11:11:40,LDPE,0.7600418329238892,357,216,111,64,168.57
2025-09-28 11:11:40,LDPE,0.4479159712791443,66,263,132,48,159.2
2025-09-28 11:11:40,LDPE_count,3,,,,,
2025-09-28 11:11:45,LDPE,0.6707661151885986,75,78,150,143,292.92
2025-09-28 11:11:45,LDPE,0.6079379916191101,607,201,65,119,175.9
2025-09-28 11:11:45,LDPE,0.5967534780502319,487,207,143,55,177.37
2025-09-28 11:11:45,LDPE,0.5885359644889832,193,269,211,115,311.54
2025-09-28 11:11:45,LDPE,0.45500648021698,66,176,132,127,258.95
2025-09-28 11:11:45,LDPE_count,5,,,,,
2025-09-28 11:11:50,LDPE,0.851935625076294,484,221,118,64,173.8
2025-09-28 11:11:50,LDPE,0.8271607756614685,350,226,121,76,191.79
2025-09-28 11:11:50,LDPE,0.5798746347427368,608,214,64,113,170.08
2025-09-28 11:11:50,LDPE_count,3,,,,,
2025-09-28 11:11:55,LDPE,0.811677873134613,350,214,123,69,184.25
2025-09-28 11:11:55,LDPE,0.7671628594398499,604,211,71,119,183.84
2025-09-28 11:11:55,LDPE,0.7127755880355835,475,208,119,65,175.9
2025-09-28 11:11:55,LDPE,0.4774649143218994,78,56,157,104,255.56
2025-09-28 11:11:55,LDPE_count,4,,,,,
2025-09-28 11:11:59,LDPE,0.8730435967445374,609,218,61,121,171.83
2025-09-28 11:11:59,LDPE,0.7828397154808044,361,224,112,67,173.25
2025-09-28 11:11:59,LDPE,0.5966856479644775,84,70,168,127,292.14
2025-09-28 11:11:59,LDPE,0.539654016494751,474,219,123,65,178.83
2025-09-28 11:11:59,LDPE_count,4,,,,,
2025-09-28 11:12:04,LDPE,0.8512894511222839,601,204,75,121,190.53
2025-09-28 11:12:04,LDPE,0.8251974582672119,479,200,142,69,197.97
2025-09-28 11:12:04,LDPE,0.7779843807220459,343,204,114,70,178.66
2025-09-28 11:12:04,LDPE_count,3,,,,,
2025-09-28 11:12:07,LDPE,0.7814797163009644,469,210,119,61,170.4
2025-09-28 11:12:07,LDPE,0.7297031879425049,603,213,74,114,183.7
2025-09-28 11:12:07,LDPE,0.7027989029884338,343,209,112,74,182.08
2025-09-28 11:12:07,LDPE_count,3,,,,,
2025-09-28 11:12:10,LDPE,0.7492778301239014,189,286,201,98,280.7
2025-09-28 11:12:10,LDPE,0.746055006980896,606,218,68,122,182.16
2025-09-28 11:12:10,LDPE,0.6457999348640442,65,104,130,117,246.66
2025-09-28 11:12:10,LDPE,0.5178021788597107,492,221,136,53,169.8
2025-09-28 11:12:10,LDPE,0.48618942499160767,63,249,127,95,219.68
2025-09-28 11:12:10,LDPE,0.4478303790092468,352,228,95,61,152.25
2025-09-28 11:12:10,LDPE_count,6,,,,,
2025-09-28 11:12:14,LDPE,0.797038733959198,608,215,64,123,177.45
2025-09-28 11:12:14,LDPE,0.7767723798751831,361,228,122,67,180.82
2025-09-28 11:12:14,LDPE_count,2,,,,,
2025-09-28 11:12:19,LDPE,0.6952766180038452,351,227,83,47,124.92
2025-09-28 11:12:19,LDPE,0.6790600419044495,605,214,69,115,178.16
2025-09-28 11:12:19,LDPE,0.6539378762245178,73,71,146,134,279.74
2025-09-28 11:12:19,LDPE_count,3,,,,,
2025-09-28 11:12:22,LDPE,0.8686488270759583,610,223,60,117,167.57
2025-09-28 11:12:22,LDPE,0.7024202942848206,387,239,144,70,200.8
2025-09-28 11:12:22,LDPE,0.6481826901435852,85,78,171,137,306.12
2025-09-28 11:12:22,LDPE_count,3,,,,,
2025-09-28 11:12:26,LDPE,0.864810585975647,606,217,67,119,178.58
2025-09-28 11:12:26,LDPE,0.5912756323814392,72,75,144,145,289.0
2025-09-28 11:12:26,LDPE,0.5063151121139526,484,208,129,47,155.73
2025-09-28 11:12:26,LDPE,0.4184539318084717,64,192,128,123,250.95
2025-09-28 11:12:26,LDPE_count,4,,,,,
2025-09-28 11:12:30,LDPE,0.733195960521698,347,206,96,51,139.94
2025-09-28 11:12:30,LDPE,0.7272653579711914,468,205,123,49,155.27
2025-09-28 11:12:30,LDPE,0.7098860740661621,208,210,141,44,157.53
2025-09-28 11:12:30,LDPE,0.7066474556922913,600,206,79,131,203.46
2025-09-28 11:12:30,LDPE_count,4,,,,,
2025-09-28 11:12:33,LDPE,0.8323937654495239,603,216,71,122,186.14
2025-09-28 11:12:33,LDPE,0.5633234977722168,75,73,150,134,283.55
2025-09-28 11:12:33,LDPE_count,2,,,,,
2025-09-28 11:12:36,LDPE,0.8447924852371216,608,216,63,120,173.9
2025-09-28 11:12:36,LDPE,0.6323791146278381,74,110,148,46,165.02
2025-09-28 11:12:36,LDPE,0.6010044813156128,371,227,124,67,182.3
2025-09-28 11:12:36,LDPE,0.5574347972869873,82,78,165,143,307.21
2025-09-28 11:12:36,LDPE_count,4,,,,,
2025-09-28 11:12:39,LDPE,0.6566620469093323,474,192,129,56,169.99
2025-09-28 11:12:39,LDPE,0.5176227688789368,74,86,148,61,190.03
2025-09-28 11:12:39,LDPE,0.4631515145301819,64,178,129,115,243.6
2025-09-28 11:12:39,LDPE,0.4089495539665222,602,200,75,120,189.74
2025-09-28 11:12:39,LDPE_count,4,,,,,
2025-09-28 11:12:42,LDPE,0.6987720727920532,347,205,85,44,122.31
2025-09-28 11:12:42,LDPE,0.6570465564727783,471,200,119,56,163.27
2025-09-28 11:12:42,LDPE,0.6533462405204773,604,201,71,117,182.29
2025-09-28 11:12:42,LDPE,0.5896512866020203,210,242,151,102,248.21
2025-09-28 11:12:42,LDPE_count,4,,,,,
2025-09-28 11:12:44,LDPE,0.7268387675285339,471,207,122,62,173.94
2025-09-28 11:12:44,LDPE,0.6816238164901733,354,211,107,65,166.79
2025-09-28 11:12:44,LDPE,0.5022851824760437,233,244,106,71,173.51
2025-09-28 11:12:44,LDPE,0.4685748815536499,80,176,158,82,227.65
2025-09-28 11:12:44,LDPE,0.40806448459625244,602,206,75,120,189.74
2025-09-28 11:12:44,LDPE_count,5,,,,,
2025-09-28 11:12:47,LDPE,0.8000501990318298,603,205,74,126,193.12
2025-09-28 11:12:47,LDPE,0.7122991681098938,415,216,233,63,242.31
